Wall time,Step,Value
1557680599.7596915,80,2.0373411178588867
1557680614.8453567,160,1.9050077199935913
1557680629.807423,240,1.8696147203445435
1557680644.6772044,320,1.8802920579910278
1557680659.71508,400,1.745219349861145
1557680674.6238067,480,1.6582268476486206
1557680689.6181474,560,1.6218767166137695
1557680704.5714984,640,1.6419923305511475
1557680719.6596348,720,1.6171354055404663
1557680734.590349,800,1.543940544128418
1557680749.613645,880,1.5730135440826416
1557680764.610038,960,1.5270060300827026
1557680779.5137022,1040,1.5613585710525513
1557680794.475866,1120,1.5121554136276245
1557680809.5013702,1200,1.5456851720809937
1557680824.45389,1280,1.490033745765686
1557680839.3104346,1360,1.522104263305664
1557680854.2816708,1440,1.441791296005249
1557680869.214008,1520,1.5129401683807373
1557680884.2327032,1600,1.5356009006500244
1557680899.1858633,1680,1.4382096529006958
1557680914.151302,1760,1.5457276105880737
1557680929.2010386,1840,1.5319550037384033
1557680944.167948,1920,1.6191773414611816
1557680959.0237727,2000,1.6313163042068481
1557680973.9766536,2080,1.5181355476379395
1557680988.9752522,2160,1.6409680843353271
1557681004.0345166,2240,1.5126782655715942
1557681019.035565,2320,1.5773508548736572
1557681033.905774,2400,1.5379481315612793
1557681048.782659,2480,1.6479973793029785
1557681063.8142078,2560,1.6446205377578735
1557681078.823939,2640,1.6771680116653442
1557681093.8688092,2720,1.7430505752563477
1557681108.9380763,2800,1.7648917436599731
1557681123.9974859,2880,1.6746770143508911
1557681139.0494568,2960,1.6952219009399414
1557681153.9736397,3040,1.6601958274841309
1557681168.931675,3120,1.8139517307281494
1557681183.982243,3200,1.8046525716781616
1557681198.9688225,3280,1.752274990081787
1557681213.9993587,3360,1.8923649787902832
1557681229.0175936,3440,1.9646131992340088
1557681243.9123015,3520,2.135146141052246
1557681258.9691088,3600,1.8683143854141235
1557681273.9235053,3680,1.8843836784362793
1557681288.922127,3760,1.9970695972442627
1557681303.8904595,3840,2.136570453643799
1557681318.864371,3920,1.956542730331421
1557681333.8396504,4000,1.9411660432815552
1557681348.7501326,4080,1.9795236587524414
1557681363.7850404,4160,1.9986317157745361
1557681378.676309,4240,1.9854635000228882
1557681393.6185124,4320,1.9448268413543701
1557681408.5618877,4400,2.160792112350464
1557681423.7526667,4480,2.1137993335723877
1557681438.7580516,4560,2.3204421997070312
1557681453.6989412,4640,2.3705790042877197
1557681468.6556926,4720,2.2112059593200684
1557681483.7139218,4800,2.167224168777466
1557681498.646003,4880,2.133967399597168
1557681513.755344,4960,2.310023546218872
1557681528.8294866,5040,2.3126699924468994
1557681543.8498118,5120,2.2257814407348633
1557681558.9557245,5200,2.465546131134033
1557681573.9745014,5280,2.3160910606384277
1557681589.0764105,5360,2.4759905338287354
1557681604.1256278,5440,2.254255533218384
1557681619.1974537,5520,2.52091383934021
1557681634.3113394,5600,2.385043144226074
1557681649.3339117,5680,2.3074891567230225
1557681664.408303,5760,2.480806827545166
1557681679.5072398,5840,2.625835418701172
1557681694.5146582,5920,2.5303289890289307
1557681709.6179848,6000,2.5717666149139404
1557681724.7204201,6080,2.5726099014282227
1557681739.8228004,6160,2.7571229934692383
1557681754.893702,6240,2.883617877960205
1557681769.8474057,6320,2.6587250232696533
1557681784.9635472,6400,2.6409947872161865
1557681799.925398,6480,2.6615920066833496
1557681814.9460552,6560,2.532548427581787
1557681829.9159706,6640,2.679415464401245
1557681845.0213933,6720,2.5805368423461914
1557681860.1751344,6800,2.699434280395508
1557681875.221088,6880,2.677194356918335
1557681890.475198,6960,2.7961108684539795
1557681905.6979976,7040,2.678995132446289
1557681920.8506138,7120,2.7845444679260254
1557681935.9798973,7200,2.7983222007751465
1557681951.1389494,7280,2.801398992538452
1557681966.310832,7360,2.689896821975708
1557681981.3453317,7440,2.8194222450256348
1557681996.5175924,7520,2.738295078277588
1557682011.6133654,7600,2.6878511905670166
1557682026.8493977,7680,3.026794672012329
