Wall time,Step,Value
1557669581.2113028,80,0.26018592715263367
1557669611.5088139,160,0.32011470198631287
1557669641.7131047,240,0.3687697649002075
1557669672.17997,320,0.4013053774833679
1557669702.4650483,400,0.4126780033111572
1557669732.8171525,480,0.4277096390724182
1557669763.098429,560,0.4169303774833679
1557669793.3220344,640,0.4234572649002075
1557669823.7169244,720,0.4623219966888428
1557669853.9762194,800,0.4930775463581085
1557669884.247724,880,0.4920886158943176
1557669914.4849982,960,0.5182951092720032
1557669944.7201173,1040,0.5108781456947327
1557669975.4846292,1120,0.547468364238739
1557670005.7785,1200,0.5325356125831604
1557670036.0864465,1280,0.550929605960846
1557670066.358281,1360,0.5410403609275818
1557670096.5230916,1440,0.5260087251663208
1557670126.7782884,1520,0.543710470199585
1557670157.0589128,1600,0.5419303774833679
1557670187.2839959,1680,0.5464794039726257
1557670217.7582424,1760,0.569719135761261
1557670248.0399094,1840,0.5185917615890503
1557670278.425931,1920,0.5615110993385315
1557670308.8030736,2000,0.5467761158943176
1557670339.155178,2080,0.5476661324501038
1557670369.4979482,2160,0.5544897317886353
1557670400.0373278,2240,0.5570608973503113
1557670430.3382385,2320,0.5650712251663208
1557670460.4720511,2400,0.5595332384109497
1557670490.7294846,2480,0.5637856125831604
1557670521.12256,2560,0.543117105960846
1557670551.4878693,2640,0.5788172483444214
1557670581.757326,2720,0.5414358973503113
1557670612.066069,2800,0.526602029800415
1557670642.316394,2880,0.5730814933776855
1557670672.7881038,2960,0.5707080960273743
1557670702.9941168,3040,0.5554786324501038
1557670733.1830754,3120,0.5521162748336792
1557670763.4207928,3200,0.5175039768218994
1557670793.7321823,3280,0.563093364238739
1557670824.3926206,3360,0.5466772317886353
1557670854.6822429,3440,0.5626977682113647
1557670885.0590906,3520,0.5708069801330566
1557670915.3574822,3600,0.5581487417221069
1557670945.7022812,3680,0.5357001423835754
1557670976.049347,3760,0.560719907283783
1557671006.3851223,3840,0.574960470199585
1557671036.7935603,3920,0.5715981125831604
1557671067.1338422,4000,0.5623022317886353
1557671097.3900986,4080,0.5416337251663208
1557671127.8662834,4160,0.5390625
1557671158.1356635,4240,0.5605221390724182
1557671188.5158243,4320,0.5649722814559937
1557671218.9556773,4400,0.5608188509941101
1557671249.2647564,4480,0.5598298907279968
1557671279.4974527,4560,0.5534018874168396
1557671310.3330324,4640,0.5747626423835754
1557671340.6750605,4720,0.5600277185440063
1557671370.95416,4800,0.5681368708610535
1557671401.2580707,4880,0.5676423907279968
1557671431.6372066,4960,0.5756527185440063
1557671461.8821542,5040,0.5591376423835754
1557671492.0515852,5120,0.5676423907279968
1557671522.3149548,5200,0.5702136158943176
1557671552.563252,5280,0.5597310066223145
1557671582.8120282,5360,0.569125771522522
1557671613.0101945,5440,0.5771360993385315
1557671643.3054981,5520,0.5714003443717957
1557671673.6936805,5600,0.5746637582778931
1557671704.0207782,5680,0.5794106125831604
1557671734.4331074,5760,0.5581487417221069
1557671764.786944,5840,0.5590387582778931
1557671795.1594844,5920,0.5731803774833679
1557671825.4383278,6000,0.5704113841056824
1557671856.2677555,6080,0.573477029800415
1557671886.7213922,6160,0.566554605960846
1557671917.1756306,6240,0.5577531456947327
1557671947.4025147,6320,0.5678402185440063
1557671977.8959575,6400,0.5824762582778931
1557672008.2534692,6480,0.5718947649002075
1557672038.4701037,6560,0.573477029800415
1557672068.6610012,6640,0.5856408476829529
1557672098.946478,6720,0.576344907283783
1557672129.1443512,6800,0.5724881291389465
1557672159.512325,6880,0.5556764006614685
1557672189.670426,6960,0.571499228477478
1557672220.0920086,7040,0.570905864238739
1557672250.4343104,7120,0.5723892450332642
1557672280.70845,7200,0.5712025165557861
1557672310.9816778,7280,0.566257894039154
1557672341.3461924,7360,0.566554605960846
1557672371.6014578,7440,0.5791139006614685
1557672402.9280484,7520,0.5747626423835754
1557672433.2875066,7600,0.5694224834442139
1557672463.676192,7680,0.5888053774833679
1557672494.0389032,7760,0.5805972814559937
1557672524.389324,7840,0.5777294039726257
1557672554.7269692,7920,0.5741692781448364
1557672584.9914827,8000,0.5470727682113647
1557672615.4830756,8080,0.5518196225166321
1557672645.9518988,8160,0.5797072649002075
1557672676.2259774,8240,0.5835641026496887
1557672706.60045,8320,0.5810917615890503
1557672736.9304926,8400,0.5803995132446289
1557672767.2720737,8480,0.5852452516555786
1557672797.6956613,8560,0.5900909900665283
1557672828.114671,8640,0.5792128443717957
1557672858.4443562,8720,0.5727847814559937
1557672889.1711266,8800,0.5816851258277893
1557672919.5357919,8880,0.5866297483444214
1557672950.0186095,8960,0.5672468543052673
1557672980.2733068,9040,0.5741692781448364
1557673010.605136,9120,0.5616099834442139
1557673040.8272417,9200,0.564280092716217
1557673071.1311436,9280,0.5543908476829529
1557673101.4658399,9360,0.5657634735107422
1557673131.919139,9440,0.5830696225166321
1557673162.1422334,9520,0.5783227682113647
1557673192.5144691,9600,0.5676423907279968
1557673222.9609432,9680,0.5728837251663208
1557673253.3165789,9760,0.5761471390724182
1557673283.7047908,9840,0.5782238841056824
1557673314.0472238,9920,0.5811906456947327
1557673344.371307,10000,0.5768393874168396
1557673374.5339935,10080,0.5837618708610535
1557673405.2502296,10160,0.585344135761261
1557673436.3059223,10240,0.5923655033111572
1557673466.5353804,10320,0.5802017450332642
1557673496.7735968,10400,0.5600277185440063
1557673527.1826165,10480,0.5602254867553711
1557673557.3771129,10560,0.5797072649002075
1557673587.6049857,10640,0.566257894039154
1557673617.8444557,10720,0.5765427350997925
1557673648.1505618,10800,0.5849485993385315
1557673678.5377033,10880,0.5774327516555786
1557673708.8217776,10960,0.572092592716217
1557673739.1002603,11040,0.5648733973503113
1557673769.4527383,11120,0.561313271522522
1557673799.7610817,11200,0.582179605960846
1557673830.2451782,11280,0.5834652185440063
1557673860.6285334,11360,0.5885087251663208
1557673890.9022183,11440,0.5820807218551636
1557673921.749885,11520,0.5845530033111572
1557673952.0210874,11600,0.5869264006614685
1557673982.3333623,11680,0.576344907283783
1557674012.5942142,11760,0.5860363841056824
1557674042.8630602,11840,0.5806962251663208
1557674073.244823,11920,0.5842563509941101
1557674103.6192586,12000,0.5591376423835754
1557674134.098033,12080,0.571499228477478
1557674164.4730394,12160,0.5427215099334717
1557674194.9579015,12240,0.5575553774833679
1557674225.3283536,12320,0.5810917615890503
1557674255.5585835,12400,0.5786194801330566
1557674285.892375,12480,0.569125771522522
1557674316.315843,12560,0.5689280033111572
1557674346.790363,12640,0.5715981125831604
1557674376.9538572,12720,0.561906635761261
1557674407.1442103,12800,0.5826740264892578
1557674437.5173054,12880,0.5809928774833679
1557674467.748198,12960,0.5824762582778931
1557674498.1236331,13040,0.5859375
1557674528.370124,13120,0.579905092716217
1557674558.567336,13200,0.5907832384109497
1557674588.8109324,13280,0.5638844966888428
1557674619.1641626,13360,0.5666534900665283
1557674649.455039,13440,0.5571597814559937
1557674679.8252618,13520,0.5673457384109497
1557674710.126712,13600,0.5779272317886353
1557674740.3996315,13680,0.5597310066223145
1557674770.9441493,13760,0.5741692781448364
1557674801.3213382,13840,0.5856408476829529
1557674831.6388903,13920,0.5832673907279968
1557674862.0260677,14000,0.5897942781448364
1557674892.4575465,14080,0.5906843543052673
1557674922.9213219,14160,0.5904865264892578
1557674953.475717,14240,0.5874208807945251
1557674983.9248672,14320,0.5887064933776855
1557675014.4626899,14400,0.5892998576164246
1557675044.9023247,14480,0.5921677350997925
1557675075.3961377,14560,0.5904865264892578
1557675105.860104,14640,0.5900909900665283
1557675136.1901212,14720,0.5881131291389465
1557675166.5239055,14800,0.5887064933776855
1557675196.9625187,14880,0.5900909900665283
1557675227.310723,14960,0.5785205960273743
1557675258.163584,15040,0.5791139006614685
1557675288.5646567,15120,0.5655656456947327
1557675319.0259855,15200,0.5835641026496887
1557675349.2032323,15280,0.5864319801330566
1557675379.4930787,15360,0.5780261158943176
1557675409.7429893,15440,0.5595332384109497
1557675440.1013932,15520,0.5715981125831604
1557675470.3652108,15600,0.5765427350997925
1557675500.848028,15680,0.5829707384109497
1557675531.1291177,15760,0.5875197649002075
1557675561.3907044,15840,0.5823773741722107
1557675591.620439,15920,0.5913766026496887
1557675622.126318,16000,0.5904865264892578
1557675652.449388,16080,0.5893987417221069
1557675682.8738768,16160,0.5843552350997925
1557675713.3068998,16240,0.5703125
1557675743.630774,16320,0.5632911324501038
1557675773.9536135,16400,0.5538963675498962
1557675804.30321,16480,0.5716969966888428
1557675834.5900302,16560,0.5791139006614685
1557675865.0183344,16640,0.5797072649002075
1557675895.4077506,16720,0.5880142450332642
1557675925.657863,16800,0.5846518874168396
1557675955.9855726,16880,0.5879153609275818
