Wall time,Step,Value
1557669581.2103257,80,2.0344719886779785
1557669611.5085993,160,1.8246551752090454
1557669641.7128727,240,1.733067512512207
1557669672.1797454,320,1.630436658859253
1557669702.4648232,400,1.6246545314788818
1557669732.8169029,480,1.5680062770843506
1557669763.0979571,560,1.6242671012878418
1557669793.321602,640,1.6625615358352661
1557669823.716177,720,1.466402530670166
1557669853.9760087,800,1.4083836078643799
1557669884.2472653,880,1.422381043434143
1557669914.4846315,960,1.338738203048706
1557669944.7198868,1040,1.3680263757705688
1557669975.4843352,1120,1.2671626806259155
1557670005.7780454,1200,1.3303120136260986
1557670036.0861897,1280,1.2568302154541016
1557670066.3580642,1360,1.3009082078933716
1557670096.5227988,1440,1.3897364139556885
1557670126.7780735,1520,1.3441270589828491
1557670157.058626,1600,1.3444137573242188
1557670187.2837713,1680,1.3458105325698853
1557670217.758027,1760,1.3025351762771606
1557670248.0396707,1840,1.5217232704162598
1557670278.425706,1920,1.3468440771102905
1557670308.8027809,2000,1.4380552768707275
1557670339.1549444,2080,1.4226336479187012
1557670369.4976885,2160,1.3909138441085815
1557670400.0371149,2240,1.4269165992736816
1557670430.3380122,2320,1.4169098138809204
1557670460.4718082,2400,1.4933521747589111
1557670490.729245,2480,1.4415397644042969
1557670521.122327,2560,1.6073859930038452
1557670551.4874337,2640,1.413032054901123
1557670581.757096,2720,1.7582964897155762
1557670612.065571,2800,1.9286164045333862
1557670642.3161561,2880,1.5596431493759155
1557670672.7878475,2960,1.6088850498199463
1557670702.993894,3040,1.7034162282943726
1557670733.1827445,3120,1.6977484226226807
1557670763.420566,3200,1.8687493801116943
1557670793.7319553,3280,1.6367419958114624
1557670824.3921182,3360,1.8401811122894287
1557670854.68176,3440,1.8288931846618652
1557670885.058764,3520,1.7720338106155396
1557670915.357252,3600,1.9164021015167236
1557670945.7020621,3680,2.076009511947632
1557670976.0491192,3760,1.7602391242980957
1557671006.3846612,3840,1.8187971115112305
1557671036.7933397,3920,1.827870488166809
1557671067.1336217,4000,1.869235634803772
1557671097.3898933,4080,2.1233949661254883
1557671127.866061,4160,2.1788997650146484
1557671158.1354275,4240,2.0586986541748047
1557671188.5154188,4320,1.8709869384765625
1557671218.955411,4400,1.981135368347168
1557671249.2644894,4480,2.0082058906555176
1557671279.497211,4560,2.1299421787261963
1557671310.3325658,4640,1.8837717771530151
1557671340.6747358,4720,2.1425366401672363
1557671370.953928,4800,2.0694260597229004
1557671401.2576249,4880,2.1187736988067627
