Wall time,Step,Value
1557812008.708299,392,0.5075158476829529
1557812022.2422388,784,0.6065071225166321
1557812035.6540365,1176,0.6965981125831604
1557812049.2092896,1568,0.7282436490058899
1557812062.7732437,1960,0.7423852682113647
1557812076.423612,2352,0.7456487417221069
1557812089.855471,2744,0.770272970199585
1557812103.401077,3136,0.7641416192054749
1557812116.8873572,3528,0.7628560066223145
1557812130.5210712,3920,0.7593947649002075
1557812175.0990562,4312,0.7787777185440063
1557812188.6959171,4704,0.7829311490058899
1557812202.1411572,5096,0.7786787748336792
1557812215.8464372,5488,0.7860957384109497
1557812229.6302128,5880,0.789655864238739
1557812243.1562064,6272,0.7857001423835754
1557812256.705916,6664,0.7899525165557861
1557812270.158139,7056,0.776602029800415
1557812283.4840693,7448,0.7890625
1557812296.8620822,7840,0.7864912748336792
1557812310.3895006,8232,0.785304605960846
1557812324.0199063,8624,0.7939082384109497
1557812337.8190105,9016,0.7927215099334717
1557812351.2846825,9408,0.7914358973503113
1557812364.8011556,9800,0.7831289768218994
1557812378.443582,10192,0.7867879867553711
1557812392.0411844,10584,0.7879746556282043
1557812405.6449726,10976,0.7723496556282043
1557812419.342204,11368,0.7904469966888428
1557812432.8545992,11760,0.7862935066223145
1557812446.4468565,12152,0.7856012582778931
1557812460.1155005,12544,0.785897970199585
1557812473.7178454,12936,0.7776898741722107
1557812487.3837001,13328,0.7721518874168396
1557812501.0530274,13720,0.7805577516555786
1557812514.6287959,14112,0.7873813509941101
1557812527.9576964,14504,0.7804588675498962
1557812541.5373874,14896,0.7840189933776855
1557812554.993426,15288,0.7893591523170471
1557812568.5016587,15680,0.7834256291389465
1557812582.1486914,16072,0.7826344966888428
1557812595.741297,16464,0.7862935066223145
1557812609.3661005,16856,0.782436728477478
1557812622.8734398,17248,0.7770965099334717
1557812636.2166595,17640,0.7791732549667358
1557812649.7681475,18032,0.7826344966888428
1557812663.1302996,18424,0.775217592716217
1557812676.768166,18816,0.7803599834442139
1557812690.193379,19208,0.7846123576164246
1557812703.6629987,19600,0.7765031456947327
1557812717.2793276,19992,0.7849090099334717
1557812730.9005032,20384,0.778085470199585
1557812744.5460386,20776,0.7724485993385315
1557812757.9816387,21168,0.7821400165557861
1557812771.5280926,21560,0.7791732549667358
1557812785.0734944,21952,0.7767009735107422
1557812798.5927942,22344,0.7822389006614685
1557812811.8839319,22736,0.7802610993385315
1557812825.5641267,23128,0.7769976258277893
1557812839.0987396,23520,0.7796677350997925
1557812852.7632911,23912,0.7823378443717957
1557812866.4589808,24304,0.7808544039726257
1557812880.1916678,24696,0.7799643874168396
1557812893.6386695,25088,0.7814477682113647
1557812907.0605798,25480,0.7789754867553711
1557812920.5309882,25872,0.7811511158943176
1557812934.1601374,26264,0.780063271522522
1557812947.5448577,26656,0.7775909900665283
1557812961.2505357,27048,0.7770965099334717
1557812974.782623,27440,0.7788766026496887
1557812988.4278893,27832,0.78125
1557813001.9373162,28224,0.7866891026496887
1557813015.4877555,28616,0.7804588675498962
1557813028.996035,29008,0.7842167615890503
1557813042.595024,29400,0.7815466523170471
1557813056.0510309,29792,0.785304605960846
1557813069.7544456,30184,0.7792721390724182
1557813083.1355484,30576,0.7797666192054749
1557813096.6663656,30968,0.7761076092720032
1557813110.1270099,31360,0.7816455960273743
1557813123.742327,31752,0.780063271522522
1557813137.4636812,32144,0.7846123576164246
1557813150.8995843,32536,0.7808544039726257
1557813164.419151,32928,0.7775909900665283
1557813177.869896,33320,0.7738330960273743
1557813191.4884562,33712,0.7894580960273743
1557813205.174877,34104,0.7793710231781006
1557813218.5830817,34496,0.7808544039726257
1557813232.2365298,34888,0.7816455960273743
1557813245.9003587,35280,0.7819422483444214
1557813259.546998,35672,0.7801621556282043
1557813273.2619662,36064,0.7792721390724182
1557813286.8995566,36456,0.7835245132446289
1557813300.404431,36848,0.7886669039726257
1557813314.0392594,37240,0.7852057218551636
1557813327.6812332,37632,0.7749208807945251
1557813341.3971734,38024,0.7755142450332642
1557813354.7534876,38416,0.7798655033111572
1557813368.4769564,38808,0.7865902185440063
1557813381.9379346,39200,0.7842167615890503
1557813395.5585399,39592,0.7841178774833679
1557813409.297174,39984,0.7751186490058899
1557813422.961091,40376,0.7816455960273743
1557813436.5853322,40768,0.7775909900665283
1557813450.3282743,41160,0.779469907283783
1557813463.9847212,41552,0.7784810066223145
1557813477.5272799,41944,0.7801621556282043
1557813490.993251,42336,0.7760087251663208
1557813504.6345758,42728,0.7892602682113647
1557813518.167169,43120,0.7760087251663208
1557813531.5975068,43512,0.7761076092720032
1557813545.2659397,43904,0.7784810066223145
1557813558.9102705,44296,0.7798655033111572
1557813572.4385161,44688,0.775217592716217
1557813586.0222628,45080,0.780063271522522
1557813599.6483161,45472,0.7786787748336792
1557813613.3645594,45864,0.7747231125831604
1557813626.9656253,46256,0.7845134735107422
1557813640.492082,46648,0.7816455960273743
