Wall time,Step,Value
1557839125.2729447,80,0.24367088079452515
1557839145.3814766,160,0.310621052980423
1557839165.5174143,240,0.34295886754989624
1557839185.6069255,320,0.36867088079452515
1557839205.7672372,400,0.3703520596027374
1557839225.9104533,480,0.40625
1557839246.1520016,560,0.4329509437084198
1557839266.3513012,640,0.46696993708610535
1557839286.506751,720,0.4638053774833679
1557839306.6308172,800,0.4265229403972626
1557839326.731709,880,0.48190268874168396
1557839346.8664382,960,0.46855220198631287
1557839366.9680107,1040,0.5038567781448364
1557839387.0330985,1120,0.49456092715263367
1557839407.2890174,1200,0.5230419039726257
1557839427.474988,1280,0.5315466523170471
1557839447.573178,1360,0.5435126423835754
1557839467.7105384,1440,0.5460838675498962
1557839487.824032,1520,0.5343156456947327
1557839507.8617702,1600,0.5321400165557861
1557839528.0135972,1680,0.5592365264892578
1557839548.140015,1760,0.5538963675498962
1557839568.3381102,1840,0.5541930198669434
1557839588.5028284,1920,0.5774327516555786
1557839608.7121472,2000,0.5605221390724182
1557839628.7573714,2080,0.5744659900665283
1557839648.8533943,2160,0.5467761158943176
1557839669.1021862,2240,0.5336233973503113
1557839689.25334,2320,0.5695213675498962
1557839709.42432,2400,0.5523141026496887
1557839729.6679032,2480,0.5756527185440063
1557839749.8831966,2560,0.5798061490058899
1557839770.1108623,2640,0.5730814933776855
1557839790.2427595,2720,0.5721914768218994
1557839810.3764462,2800,0.5783227682113647
1557839830.560108,2880,0.5602254867553711
1557839850.6541665,2960,0.5457871556282043
1557839870.774259,3040,0.5813884735107422
1557839890.9094362,3120,0.5657634735107422
1557839911.083655,3200,0.5707080960273743
1557839931.2142487,3280,0.5779272317886353
1557839951.2941234,3360,0.5807951092720032
1557839971.3719172,3440,0.5719936490058899
1557839991.479324,3520,0.5695213675498962
1557840011.6381092,3600,0.5616099834442139
1557840031.7292032,3680,0.5844541192054749
1557840051.8935695,3760,0.5670490264892578
1557840072.039978,3840,0.5538963675498962
1557840092.124916,3920,0.5624011158943176
1557840112.134166,4000,0.5625988841056824
1557840132.256717,4080,0.571499228477478
1557840152.3398395,4160,0.5639833807945251
