Wall time,Step,Value
1557829695.6415107,17,0.0543154776096344
1557829830.834781,34,0.073908731341362
1557829965.9733024,51,0.1083829328417778
1557830101.1092246,68,0.2176339328289032
1557830236.4538612,85,0.2889384925365448
1557830371.5385482,102,0.3648313581943512
1557830506.6208892,119,0.363095223903656
1557830641.8048446,136,0.4029017984867096
1557830777.0164342,153,0.403769850730896
1557830912.3213918,170,0.4120783805847168
1557831047.58766,187,0.4463045597076416
1557831182.7110178,204,0.4503968358039856
1557831317.898724,221,0.5038442611694336
1557831453.1273918,238,0.4861111044883728
1557831588.2893512,255,0.488095223903656
1557831723.615842,272,0.5021081566810608
1557831858.9211738,289,0.4985119104385376
1557831993.989621,306,0.5416666865348816
1557832129.3130736,323,0.5075644850730896
1557832264.3914778,340,0.5228174328804016
1557832399.6114926,357,0.5078125
1557832534.7764266,374,0.5142608880996704
1557832670.1189375,391,0.5231894850730896
1557832805.4678693,408,0.5577877163887024
1557832940.7193394,425,0.553447425365448
1557833075.9006362,442,0.4443204402923584
1557833211.1417458,459,0.5079365372657776
1557833346.311712,476,0.5590277910232544
1557833481.6373515,493,0.5565476417541504
1557833616.8879879,510,0.486855149269104
1557833752.0259466,527,0.4841269850730896
1557833887.2046177,544,0.3532986044883728
1557834022.4230506,561,0.558779776096344
1557834157.7687156,578,0.5915178656578064
1557834292.8599155,595,0.5722966194152832
1557834428.076247,612,0.5453869104385376
1557834563.2470772,629,0.5770089030265808
1557834698.4173994,646,0.5462549328804016
1557834833.6163073,663,0.5705605149269104
1557834968.8763835,680,0.5901537537574768
1557835104.047173,697,0.5979662537574768
1557835239.163309,714,0.5849454402923584
1557835374.3206503,731,0.5188491940498352
1557835509.6032796,748,0.5823412537574768
1557835644.7817874,765,0.5574156641960144
1557835779.9175057,782,0.6171875
1557835915.2863486,799,0.580977201461792
1557836050.5481515,816,0.5695684552192688
1557836185.92561,833,0.578497052192688
1557836321.232023,850,0.5710565447807312
1557836456.338686,867,0.5675843358039856
1557836591.5157728,884,0.6138392686843872
1557836726.74323,901,0.6142113208770752
1557836862.0309534,918,0.6087549328804016
1557836997.220748,935,0.5772569179534912
1557837132.5006542,952,0.60317462682724
1557837267.7577574,969,0.6021825671195984
1557837403.1440575,986,0.5333581566810608
1557837538.3561847,1003,0.6292162537574768
1557837673.4759533,1020,0.6228918433189392
1557837808.605592,1037,0.6284722089767456
1557837943.8229825,1054,0.5425347089767456
1557838079.0005598,1071,0.6072668433189392
1557838214.204163,1088,0.606522798538208
1557838349.343924,1105,0.4444444477558136
1557838484.6420505,1122,0.5601438283920288
1557838619.8379083,1139,0.6092509627342224
1557838755.0678532,1156,0.4833829402923584
1557838890.3242412,1173,0.6014384627342224
1557839025.494708,1190,0.5935019850730896
