Wall time,Step,Value
1557998608.2162004,64,0.17275390028953552
1557998726.6314168,128,0.3765625059604645
1557998844.9748247,192,0.4671874940395355
1557998963.2594826,256,0.52587890625
1557999081.8670044,320,0.562207043170929
1557999200.3002594,384,0.576464831829071
1557999318.7463543,448,0.62548828125
1557999437.2896209,512,0.625683605670929
1557999555.8859782,576,0.6480468511581421
1557999674.3333201,640,0.6673828363418579
1557999792.876883,704,0.6446288824081421
1557999911.5859184,768,0.69580078125
1558000030.1309106,832,0.7017577886581421
1558000148.566417,896,0.6578124761581421
1558000267.177245,960,0.7162109613418579
1558000385.6440897,1024,0.7440429925918579
1558000504.0860596,1088,0.678027331829071
1558000622.6441123,1152,0.70361328125
1558000741.102664,1216,0.69775390625
1558000859.5656557,1280,0.7264648675918579
1558000978.035429,1344,0.7549804449081421
1558001096.6903384,1408,0.741406261920929
1558001215.2402802,1472,0.767773449420929
1558001333.928312,1536,0.7115234136581421
1558001452.3906252,1600,0.719921886920929
1558001570.7851946,1664,0.746777355670929
1558001689.32197,1728,0.775195300579071
1558001807.6451437,1792,0.6983398199081421
1558001926.040845,1856,0.791796863079071
1558002044.3086143,1920,0.744140625
1558002162.7257738,1984,0.78955078125
1558002281.3036158,2048,0.78076171875
1558002399.8924046,2112,0.777539074420929
1558002518.3935003,2176,0.7955077886581421
1558002637.051774,2240,0.7935546636581421
1558002755.5196223,2304,0.7657226324081421
1558002874.1466794,2368,0.80615234375
1558002992.6706622,2432,0.796093761920929
1558003111.2018943,2496,0.7860351800918579
1558003229.8878644,2560,0.758007824420929
1558003348.608444,2624,0.805468738079071
1558003467.1044688,2688,0.784472644329071
1558003585.5069444,2752,0.7835937738418579
1558003704.0768962,2816,0.82177734375
1558003822.4952042,2880,0.757031261920929
1558003940.8472474,2944,0.8003906011581421
1558004059.1636772,3008,0.789257824420929
1558004177.6347518,3072,0.8036133050918579
1558004296.0008335,3136,0.809765636920929
1558004414.479966,3200,0.816113293170929
1558004532.9758625,3264,0.811718761920929
1558004651.495627,3328,0.8163086175918579
1558004769.896912,3392,0.7999023199081421
1558004888.318689,3456,0.820996105670929
1558005006.7001262,3520,0.823925793170929
1558005125.0778787,3584,0.658203125
1558005243.727392,3648,0.7660156488418579
1558005362.145397,3712,0.8226562738418579
1558005480.584284,3776,0.7708984613418579
1558005599.180084,3840,0.806835949420929
1558005717.6912134,3904,0.8189452886581421
1558005836.1178093,3968,0.8285156488418579
1558005954.5027087,4032,0.810742199420929
1558006073.0139055,4096,0.8202148675918579
1558006191.6353707,4160,0.802734375
1558006310.2750466,4224,0.832226574420929
1558006428.625022,4288,0.8280273675918579
1558006547.1735358,4352,0.7958984375
1558006665.7110305,4416,0.820019543170929
1558006784.1587694,4480,0.8173828125
1558006902.7076697,4544,0.83740234375
1558007021.324397,4608,0.8271484375
1558007139.6353552,4672,0.830273449420929
1558007258.0977564,4736,0.83642578125
1558007376.7437959,4800,0.810546875
1558007495.1929367,4864,0.8193359375
1558007613.7291653,4928,0.793652355670929
1558007732.207422,4992,0.820605456829071
1558007850.8010037,5056,0.8172851800918579
1558007969.2528057,5120,0.8111327886581421
1558008087.9104786,5184,0.8272460699081421
1558008206.388487,5248,0.75537109375
1558008324.9112284,5312,0.8050781488418579
1558008443.3608575,5376,0.8155273199081421
1558008561.7388518,5440,0.8060547113418579
1558008680.284596,5504,0.823437511920929
1558008798.6947606,5568,0.81005859375
1558008917.349137,5632,0.8143554925918579
1558009035.7152383,5696,0.8348633050918579
1558009154.2905314,5760,0.8310546875
1558009272.8447118,5824,0.833691418170929
1558009391.2709517,5888,0.8150390386581421
1558009509.6666675,5952,0.814257800579071
1558009628.2077513,6016,0.8086913824081421
1558009746.5738132,6080,0.7452148199081421
1558009864.8813567,6144,0.8080078363418579
1558009983.4264143,6208,0.811328113079071
1558010101.7146869,6272,0.821093738079071
1558010219.9943378,6336,0.825878918170929
1558010338.3764966,6400,0.817089855670929
1558010456.7894604,6464,0.822070300579071
1558010575.1630018,6528,0.83154296875
1558010693.868684,6592,0.82470703125
1558010812.2681034,6656,0.8287109136581421
1558010930.814095,6720,0.8294922113418579
1558011049.216915,6784,0.843066394329071
1558011167.7235966,6848,0.8193359375
1558011286.2796104,6912,0.826953113079071
1558011404.6586754,6976,0.7911132574081421
1558011523.4849465,7040,0.842578113079071
1558011642.0825236,7104,0.8477538824081421
1558011760.5892591,7168,0.8358398675918579
1558011879.2993388,7232,0.828808605670929
1558011997.657897,7296,0.84033203125
1558012115.974043,7360,0.80615234375
1558012234.5940037,7424,0.7857421636581421
1558012353.0092845,7488,0.810546875
1558012471.5716527,7552,0.8316406011581421
1558012590.0993066,7616,0.8368164300918579
1558012708.5909054,7680,0.83935546875
1558012827.1658955,7744,0.849609375
1558012945.507936,7808,0.8091796636581421
1558013063.9481497,7872,0.8331054449081421
1558013182.3569286,7936,0.8038085699081421
1558013300.7798257,8000,0.8204101324081421
1558013419.253927,8064,0.827832043170929
1558013537.7946053,8128,0.813769519329071
1558013656.4244545,8192,0.827441394329071
1558013774.9096003,8256,0.833203136920929
1558013893.4601402,8320,0.8294922113418579
1558014011.934445,8384,0.836621105670929
1558014130.2913992,8448,0.8456054925918579
1558014248.6371186,8512,0.82666015625
1558014367.1419208,8576,0.8115234375
1558014485.527365,8640,0.835253894329071
1558014604.1079032,8704,0.798828125
1558014722.5773695,8768,0.81689453125
1558014841.3330095,8832,0.813281238079071
1558014959.9861078,8896,0.724902331829071
1558015078.4468899,8960,0.82958984375
1558015196.854561,9024,0.838183581829071
1558015315.3061461,9088,0.8448241949081421
1558015433.7943716,9152,0.8193359375
1558015552.1676443,9216,0.8262695074081421
1558015670.7072525,9280,0.82666015625
1558015789.377333,9344,0.79296875
1558015907.9136834,9408,0.8037109375
1558016026.1942444,9472,0.8277343511581421
1558016144.5600839,9536,0.81396484375
1558016263.1057186,9600,0.8096679449081421
1558016381.5064907,9664,0.832714855670929
