Wall time,Step,Value
1557780578.3281622,392,0.3907238841056824
1557780633.459634,784,0.4497626721858978
1557780688.6821566,1176,0.4144580662250519
1557780744.0442653,1568,0.5121637582778931
1557780799.2976773,1960,0.5517207384109497
1557780854.258352,2352,0.5808939933776855
1557780909.6792696,2744,0.5850474834442139
1557780965.280283,3136,0.6098694801330566
1557781020.250091,3528,0.6188686490058899
1557781075.5237553,3920,0.6069027185440063
1557781130.9558656,4312,0.643789529800415
1557781186.6337867,4704,0.618967592716217
1557781241.6909754,5096,0.6308346390724182
1557781297.1938567,5488,0.6604034900665283
1557781352.7514012,5880,0.6606012582778931
1557781408.955303,6272,0.6772152185440063
1557781464.4887812,6664,0.6704905033111572
1557781520.1338122,7056,0.6722705960273743
1557781575.4322388,7448,0.6769185066223145
1557781630.926174,7840,0.6889833807945251
1557781685.9685297,8232,0.6705893874168396
1557781740.6653652,8624,0.6841376423835754
1557781795.7548797,9016,0.6791930198669434
1557781850.7471993,9408,0.6883900165557861
1557781905.6281781,9800,0.6902689933776855
1557781960.6523113,10192,0.6777096390724182
1557782015.7899535,10584,0.6818631291389465
1557782070.9752953,10976,0.6920490264892578
1557782126.458734,11368,0.6861155033111572
1557782181.4102464,11760,0.6685126423835754
1557782236.3626485,12152,0.6777096390724182
1557782291.4756615,12544,0.6807753443717957
1557782346.3411255,12936,0.6964003443717957
1557782400.813295,13328,0.6961036324501038
1557782455.7061734,13720,0.6978837251663208
1557782510.4114597,14112,0.6881922483444214
1557782565.2257757,14504,0.680874228477478
1557782620.1409905,14896,0.6967958807945251
1557782674.8844075,15288,0.688686728477478
1557782730.0107057,15680,0.6842365264892578
1557782785.0775723,16072,0.7030261158943176
1557782840.1493628,16464,0.6957080960273743
1557782895.030085,16856,0.7028283476829529
1557782950.3433406,17248,0.6939280033111572
1557783005.5380943,17640,0.6819620132446289
1557783060.8264384,18032,0.6946202516555786
1557783116.0698998,18424,0.6873022317886353
1557783171.1615932,18816,0.6931368708610535
1557783226.623669,19208,0.7004548907279968
1557783281.41551,19600,0.6936313509941101
1557783336.5802813,19992,0.692147970199585
1557783391.564547,20384,0.682852029800415
1557783446.85859,20776,0.683445394039154
1557783502.1919475,21168,0.6911590099334717
1557783557.5215435,21560,0.6908623576164246
1557783612.9150717,21952,0.693532407283783
1557783668.188236,22344,0.6948180198669434
1557783723.85016,22736,0.701344907283783
1557783779.3905206,23128,0.6856210231781006
1557783834.6840281,23520,0.6969936490058899
