Wall time,Step,Value
1557872669.0898716,17,0.0446428582072258
1557872751.6268625,34,0.0711805522441864
1557872833.9947245,51,0.141865074634552
1557872916.5413282,68,0.2249504029750824
1557872998.9576514,85,0.2847222089767456
1557873081.3117728,102,0.3317212164402008
1557873163.7121854,119,0.3683035671710968
1557873246.1124015,136,0.32502481341362
1557873328.5276558,153,0.3872767984867096
1557873411.228027,170,0.4205109179019928
1557873493.6776252,187,0.4379960298538208
1557873576.1080403,204,0.4450644850730896
1557873658.6664875,221,0.4608134925365448
1557873741.2244153,238,0.5085565447807312
1557873823.6201603,255,0.3964533805847168
1557873905.993285,272,0.4770585298538208
1557873988.4189281,289,0.4686259925365448
1557874070.9350517,306,0.4859870970249176
1557874153.4531612,323,0.5385664701461792
1557874236.2312343,340,0.5399305820465088
1557874318.8508449,357,0.5135168433189392
1557874401.3545246,374,0.4904513955116272
1557874483.8667457,391,0.5476190447807312
1557874566.428063,408,0.561259925365448
1557874649.1469004,425,0.4840029776096344
1557874731.6540525,442,0.5677083134651184
1557874814.1767159,459,0.5555555820465088
1557874896.5837624,476,0.519345223903656
1557874979.1029975,493,0.6076388955116272
1557875061.6679206,510,0.5913938283920288
1557875144.1696079,527,0.5372023582458496
1557875226.7941191,544,0.6006944179534912
1557875309.3656185,561,0.5969741940498352
1557875391.9406748,578,0.5827133059501648
1557875474.7062082,595,0.559647798538208
1557875557.2969298,612,0.5517113208770752
1557875639.8686857,629,0.4322916567325592
1557875722.453699,646,0.6316964030265808
1557875805.237828,663,0.5482391119003296
1557875887.8660293,680,0.597842276096344
1557875970.4932542,697,0.5958581566810608
1557876053.059811,714,0.6236358880996704
1557876135.5204504,731,0.6215277910232544
1557876218.335441,748,0.6383928656578064
1557876300.9229598,765,0.6116071343421936
1557876383.384039,782,0.5565476417541504
1557876465.9334903,799,0.5002480149269104
1557876548.6712365,816,0.5850694179534912
1557876631.3489654,833,0.6424851417541504
1557876714.135026,850,0.5899057388305664
1557876796.8094232,867,0.5796130895614624
1557876879.3835137,884,0.6536458134651184
1557876961.9023771,901,0.6328125
1557877044.475818,918,0.5487351417541504
1557877127.0790167,935,0.6283482313156128
1557877209.740567,952,0.59536212682724
1557877292.274882,969,0.66567462682724
1557877374.8283606,986,0.6429811716079712
1557877457.3803046,1003,0.6412450671195984
1557877540.0070717,1020,0.6439732313156128
1557877622.4531076,1037,0.6478174328804016
1557877705.137301,1054,0.6505456566810608
1557877787.619928,1071,0.612227201461792
1557877870.2088864,1088,0.6054067611694336
1557877952.9095523,1105,0.6474454402923584
1557878035.2991352,1122,0.6672866940498352
1557878117.8359308,1139,0.6448412537574768
1557878200.2420897,1156,0.6607142686843872
1557878282.656999,1173,0.5293898582458496
1557878365.0047598,1190,0.6034226417541504
1557878447.477335,1207,0.5998263955116272
1557878529.8621442,1224,0.6547619104385376
1557878612.3023705,1241,0.649677574634552
1557878694.7531552,1258,0.6505456566810608
1557878777.1901681,1275,0.597842276096344
1557878859.5499933,1292,0.6320684552192688
1557878942.2017477,1309,0.6572420597076416
1557879024.864634,1326,0.612227201461792
1557879107.2819788,1343,0.661210298538208
1557879189.6531284,1360,0.66245037317276
1557879272.1218882,1377,0.6705108880996704
1557879355.0148745,1394,0.6214037537574768
1557879437.5539484,1411,0.661210298538208
1557879519.9850087,1428,0.6633184552192688
1557879602.3959873,1445,0.6741071343421936
1557879684.7760546,1462,0.684647798538208
1557879767.285423,1479,0.6598462462425232
1557879849.7883935,1496,0.6682787537574768
1557879932.2130535,1513,0.6620783805847168
1557880014.6790662,1530,0.5926339030265808
1557880097.1611075,1547,0.6671627163887024
1557880179.412328,1564,0.6586061716079712
1557880261.8006785,1581,0.636904776096344
1557880344.2667596,1598,0.5463789701461792
1557880426.681246,1615,0.653769850730896
1557880509.0941114,1632,0.669022798538208
1557880591.623485,1649,0.6583581566810608
1557880674.1757944,1666,0.6672866940498352
1557880756.7133565,1683,0.6595982313156128
1557880839.2266474,1700,0.657490074634552
1557880921.6876943,1717,0.6605902910232544
1557881004.174909,1734,0.6799355149269104
1557881086.5920577,1751,0.6608383059501648
1557881169.1089625,1768,0.6703869104385376
1557881251.464855,1785,0.6486855149269104
1557881334.0080402,1802,0.6754712462425232
1557881416.466839,1819,0.5849454402923584
1557881498.7809815,1836,0.652157723903656
1557881581.2756793,1853,0.6465773582458496
1557881663.6871316,1870,0.3836805522441864
1557881745.9815068,1887,0.5840773582458496
1557881828.3351562,1904,0.6060267686843872
1557881910.76862,1921,0.661582350730896
1557881993.2173276,1938,0.6310763955116272
1557882075.6442869,1955,0.684647798538208
1557882158.039097,1972,0.6791914701461792
1557882240.4541802,1989,0.6938244104385376
1557882323.0473406,2006,0.6893601417541504
1557882405.522166,2023,0.692460298538208
1557882488.145611,2040,0.6748511791229248
1557882570.633134,2057,0.7025049328804016
1557882653.0609689,2074,0.6757192611694336
1557882735.6136377,2091,0.6853918433189392
1557882818.0836709,2108,0.611855149269104
1557882900.5483782,2125,0.636532723903656
1557882983.1441524,2142,0.6881200671195984
1557883065.5979345,2159,0.6646825671195984
1557883148.206699,2176,0.6917162537574768
1557883230.6953075,2193,0.6913442611694336
1557883313.136686,2210,0.6889880895614624
1557883395.6378703,2227,0.6953125
1557883478.0961847,2244,0.6626983880996704
1557883560.6012352,2261,0.7033730149269104
1557883643.0442061,2278,0.6888641119003296
1557883725.5987308,2295,0.6733630895614624
1557883808.0860915,2312,0.6927083134651184
1557883890.4768407,2329,0.683407723903656
1557883972.838413,2346,0.6882440447807312
1557884055.1843054,2363,0.6929563283920288
1557884137.606081,2380,0.6932043433189392
1557884220.1828096,2397,0.703125
1557884302.6978307,2414,0.6992807388305664
1557884385.1226425,2431,0.704365074634552
1557884467.4892092,2448,0.6997767686843872
1557884550.2321298,2465,0.6968005895614624
1557884632.7108357,2482,0.6179315447807312
